caseid,age,sex,fulltime_emp,phys_challenge,sleep,homework,socializing
20160909161740,60,Female,Full time,No difficulty,483,0,207
20160909161812,33,Male,Full time,No difficulty,540,0,275
20160909161879,53,Female,No answer,No difficulty,445,0,200
20160909161937,52,Female,Part time,No difficulty,540,0,240
20160909161954,46,Male,Full time,No difficulty,480,0,15
20160909161986,59,Female,Full time,No difficulty,540,0,300
20160909162004,40,Male,Full time,No difficulty,785,0,395
20160909162086,76,Male,No answer,No difficulty,485,0,576
20160909162090,85,Male,No answer,Has difficulty,615,0,575
20160909162124,36,Female,No answer,No difficulty,542,0,58
20160909162149,65,Male,No answer,Has difficulty,520,0,492
20160909162153,80,Female,No answer,Has difficulty,650,0,495
20160909162190,60,Male,Full time,No difficulty,440,0,100
20160909162208,63,Female,Full time,No difficulty,420,0,0
20160909162241,51,Male,Full time,No difficulty,540,0,180
20160909162269,35,Male,Full time,No difficulty,540,0,287
20160909162284,60,Female,Full time,No difficulty,540,0,160
20160909162362,68,Female,No answer,No difficulty,690,0,180
20160909162377,77,Female,No answer,No difficulty,510,0,278
20160909162385,15,Female,Part time,No difficulty,743,0,50
20160909162472,55,Female,Full time,No difficulty,523,0,300
20161007160107,67,Male,No answer,No difficulty,660,0,115
20161007160630,22,Female,Part time,No difficulty,420,0,731
20161007160771,32,Male,Full time,No difficulty,595,0,361
20161007161081,57,Female,Full time,No difficulty,570,0,335
20161007161353,15,Male,Part time,No difficulty,480,120,570
20161007161504,17,Female,Part time,No difficulty,690,305,30
20161007161583,62,Male,No answer,Has difficulty,720,0,235
20161007161762,17,Female,No answer,No difficulty,735,0,345
20161007161962,74,Male,No answer,No difficulty,540,0,810
20161007162107,37,Female,No answer,No difficulty,365,0,435
20161007162336,50,Female,Full time,No difficulty,490,0,95
20161008160009,58,Male,Part time,No difficulty,910,0,300
20161008160011,41,Male,Full time,No difficulty,425,0,107
20161008160041,23,Female,Full time,No difficulty,430,0,90
20161008160111,45,Female,No answer,No difficulty,670,0,205
20161008160112,49,Male,Part time,No difficulty,420,0,610
20161008160139,58,Female,Full time,Has difficulty,390,0,0
20161008160140,72,Male,No answer,No difficulty,585,0,505
20161008160141,52,Male,Full time,No difficulty,695,0,330
20161008160143,52,Female,Full time,No difficulty,465,0,65
20161008160513,24,Female,Part time,No difficulty,774,0,75
20161008160516,46,Female,No answer,No difficulty,96,0,497
20161008160563,59,Female,Full time,No difficulty,570,0,480
20161008160589,44,Female,Part time,No difficulty,600,0,129
20161008160634,58,Male,Full time,No difficulty,540,0,255
20161008160651,25,Female,Full time,No difficulty,660,0,0
20161008160660,55,Male,No answer,No difficulty,660,0,705
20161008160671,65,Male,Part time,No difficulty,470,0,455
20161008160688,37,Female,Full time,No difficulty,440,0,608
20161008160698,30,Male,Full time,No difficulty,585,0,235
20161008160767,18,Male,Part time,No difficulty,398,0,172
20161008160781,34,Female,Full time,No difficulty,496,0,162
20161008160787,61,Male,Full time,No difficulty,390,0,130
20161008160815,33,Female,Part time,No difficulty,402,0,465
20161008160837,30,Male,Part time,No difficulty,420,0,275
20161008160872,48,Female,No answer,Has difficulty,760,0,330
20161008160888,60,Female,No answer,No difficulty,500,0,585
20161008160975,38,Male,Full time,No difficulty,420,0,538
20161008160986,42,Male,Full time,No difficulty,320,0,540
20161008160996,66,Female,No answer,No difficulty,600,0,425
20161008161002,73,Female,No answer,No difficulty,420,0,450
20161008161012,28,Male,No answer,No difficulty,670,0,90
20161008161055,51,Male,Full time,No difficulty,480,0,150
20161008161071,37,Male,Full time,No difficulty,404,0,30
20161008161096,19,Male,No answer,No difficulty,464,120,460
20161008161104,25,Female,Full time,No difficulty,506,0,172
20161008161127,31,Female,Part time,No difficulty,430,0,150
20161008161179,31,Female,Full time,No difficulty,420,0,0
20161008161182,79,Female,No answer,Has difficulty,510,0,120
20161008161194,80,Male,No answer,Has difficulty,450,0,513
20161008161195,60,Female,No answer,No difficulty,565,0,173
20161008161211,32,Male,Full time,No difficulty,540,0,300
20161008161238,35,Male,No answer,Has difficulty,600,0,549
20161008161261,37,Male,Part time,No difficulty,913,0,120
20161008161266,69,Female,No answer,Has difficulty,460,0,864
20161008161268,63,Female,Part time,No difficulty,450,0,395
20161008161269,68,Male,No answer,No difficulty,510,0,393
20161008161313,59,Female,Full time,No difficulty,480,0,70
20161008161325,46,Male,Full time,No difficulty,450,0,420
20161008161326,43,Male,No answer,No difficulty,655,0,662
20161008161336,33,Male,Full time,No difficulty,630,0,542
20161008161346,38,Female,Full time,No difficulty,450,0,405
20161008161349,40,Female,Full time,No difficulty,540,0,150
20161008161352,62,Female,Part time,No difficulty,510,0,583
20161008161367,53,Male,Full time,No difficulty,700,0,330
20161008161432,24,Female,Full time,No difficulty,488,0,45
20161008161436,30,Female,Full time,No difficulty,560,0,60
20161008161502,33,Female,No answer,No difficulty,270,0,420
20161008161518,68,Female,No answer,No difficulty,840,0,435
20161008161519,30,Female,Full time,No difficulty,720,0,390
20161008161526,72,Male,No answer,Has difficulty,760,0,503
20161008161550,71,Male,Full time,No difficulty,600,0,514
20161008161571,34,Female,Full time,No difficulty,645,0,390
20161008161582,21,Male,Full time,No difficulty,662,0,345
20161008161590,28,Male,Full time,No difficulty,1015,0,55
20161008161644,71,Male,No answer,Has difficulty,750,0,356
20161008161668,43,Female,Full time,No difficulty,727,0,310
20161008161671,36,Female,Part time,Has difficulty,510,0,705
20161008161692,49,Female,Part time,No difficulty,550,0,120
20161008161696,57,Male,Full time,No difficulty,420,0,230
20161008161725,35,Male,Full time,No difficulty,465,0,279
20161008161829,74,Male,No answer,Has difficulty,510,0,600
20161008161834,41,Female,Full time,No difficulty,475,0,448
20161008161853,43,Female,Full time,No difficulty,480,0,50
20161008161870,24,Male,Full time,No difficulty,660,0,180
20161008161871,61,Male,No answer,Has difficulty,540,0,865
20161008161896,57,Male,Full time,No difficulty,480,0,175
20161008161911,47,Female,Full time,No difficulty,614,0,99
20161008161966,67,Male,Full time,No difficulty,728,0,300
20161008161984,80,Female,No answer,Has difficulty,690,0,365
20161008161993,35,Male,No answer,Has difficulty,570,0,180
20161008162032,85,Male,No answer,Has difficulty,600,0,412
20161008162060,59,Male,No answer,No difficulty,700,0,560
20161008162079,71,Male,Part time,No difficulty,375,0,355
20161008162087,51,Male,Full time,No difficulty,540,0,120
20161008162131,54,Female,Part time,No difficulty,660,0,70
20161008162161,61,Female,No answer,Has difficulty,660,0,120
20161008162180,44,Male,Full time,No difficulty,540,0,220
20161008162240,16,Male,No answer,No difficulty,630,30,210
20161008162249,37,Female,Full time,No difficulty,450,0,120
20161008162250,58,Female,No answer,No difficulty,510,0,600
20161008162287,50,Male,Full time,No difficulty,740,0,90
20161008162289,42,Female,Full time,No difficulty,570,0,90
20161008162292,27,Male,Full time,No difficulty,460,0,655
20161008162319,33,Male,Full time,No difficulty,940,0,0
20161008162320,42,Male,Full time,No difficulty,480,0,90
20161008162329,39,Male,Full time,No difficulty,540,0,395
20161008162366,36,Male,Full time,Has difficulty,650,0,60
20161008162379,79,Male,No answer,No difficulty,120,0,720
20161008162406,26,Male,Full time,No difficulty,590,0,240
20161008162433,17,Female,No answer,No difficulty,580,60,120
20161008162456,69,Male,Part time,No difficulty,540,0,300
20161008162507,48,Female,Full time,No difficulty,415,45,45
20161009160001,55,Female,Full time,No difficulty,510,0,325
20161009160004,42,Female,No answer,No difficulty,525,0,0
20161009160005,72,Female,No answer,No difficulty,330,0,640
20161009160006,85,Female,No answer,Has difficulty,600,0,445
20161009160009,55,Female,No answer,Has difficulty,690,0,450
20161009160010,36,Female,No answer,No difficulty,546,0,0
20161009160013,73,Male,No answer,No difficulty,790,0,560
20161009160015,17,Female,No answer,No difficulty,690,0,570
20161009160018,66,Female,No answer,No difficulty,540,0,483
20161009160020,44,Female,No answer,No difficulty,590,0,1
20161009160021,38,Female,Full time,No difficulty,810,0,240
20161009160024,55,Female,Part time,No difficulty,624,0,87
20161009160028,80,Female,No answer,Has difficulty,420,0,525
20161009160036,42,Male,Full time,No difficulty,630,0,390
20161009160046,51,Male,Full time,No difficulty,510,0,201
20161009160058,26,Male,Part time,No difficulty,600,0,290
20161009160067,64,Female,No answer,No difficulty,450,0,660
20161009160068,25,Male,Full time,No difficulty,690,0,600
20161009160074,62,Female,No answer,No difficulty,635,0,300
20161009160078,62,Male,Full time,No difficulty,470,0,150
20161009160081,70,Male,No answer,No difficulty,390,0,725
20161009160084,32,Female,Full time,No difficulty,454,0,0
20161009160089,43,Male,No answer,No difficulty,645,0,90
20161009160092,20,Female,No answer,No difficulty,835,0,85
20161009160093,64,Female,No answer,Has difficulty,600,0,635
20161009160097,52,Female,No answer,No difficulty,510,0,165
20161009160098,23,Male,No answer,No difficulty,495,0,585
20161009160105,47,Female,Full time,No difficulty,420,0,210
20161009160109,85,Male,No answer,Has difficulty,525,0,175
20161009160113,65,Female,No answer,No difficulty,90,0,530
20161009160126,60,Female,No answer,No difficulty,455,0,30
20161009160135,54,Female,Full time,No difficulty,420,0,210
20161009160136,37,Male,Full time,No difficulty,510,0,180
20161009160142,51,Male,Full time,Has difficulty,550,0,655
20161009160148,71,Female,No answer,Has difficulty,480,0,240
20161009160154,38,Male,Full time,No difficulty,420,0,295
20161009160157,35,Male,Full time,No difficulty,396,0,248
20161009160162,58,Female,Full time,No difficulty,585,0,442
20161009160169,40,Male,Full time,No difficulty,396,0,150
20161009160177,53,Female,Part time,No difficulty,653,0,190
20161009160500,73,Male,Part time,No difficulty,500,0,240
20161009160503,33,Male,Full time,No difficulty,480,0,358
20161009160505,17,Male,No answer,Has difficulty,510,13,345
20161009160507,33,Male,Full time,No difficulty,540,260,30
20161009160508,43,Female,Full time,No difficulty,420,0,105
20161009160510,65,Male,No answer,No difficulty,578,0,572
20161009160515,77,Male,No answer,No difficulty,930,0,435
20161009160519,57,Male,Part time,No difficulty,510,0,625
20161009160523,36,Female,No answer,No difficulty,630,0,325
20161009160531,43,Female,Full time,No difficulty,600,0,210
20161009160532,66,Female,Full time,No difficulty,465,0,90
20161009160539,62,Male,No answer,No difficulty,360,0,635
20161009160541,50,Female,Full time,No difficulty,481,0,105
20161009160544,32,Female,Full time,No difficulty,600,0,350
20161009160545,74,Male,Full time,No difficulty,470,0,295
20161009160550,37,Female,Full time,No difficulty,470,0,70
20161009160554,43,Female,Full time,No difficulty,914,0,105
20161009160555,60,Female,Part time,No difficulty,465,0,110
20161009160557,75,Female,No answer,No difficulty,585,0,601
20161009160561,53,Male,Full time,No difficulty,540,0,270
20161009160562,37,Male,Full time,No difficulty,530,0,320
20161009160563,51,Male,Full time,No difficulty,330,0,327
20161009160567,27,Male,Part time,No difficulty,565,0,110
20161009160569,34,Female,Full time,No difficulty,630,0,0
20161009160571,72,Male,No answer,No difficulty,360,0,685
20161009160584,29,Female,No answer,No difficulty,495,0,255
20161009160585,70,Female,No answer,No difficulty,630,0,340
20161009160586,72,Female,No answer,No difficulty,480,0,208
20161009160587,27,Male,No answer,No difficulty,450,660,30
20161009160588,85,Female,No answer,No difficulty,315,0,393
20161009160589,72,Female,No answer,No difficulty,395,0,383
20161009160595,34,Female,Full time,No difficulty,630,0,60
20161009160596,39,Female,Full time,No difficulty,620,0,185
20161009160599,77,Male,No answer,No difficulty,330,0,560
20161009160606,44,Male,Full time,No difficulty,330,0,160
20161009160611,72,Male,Part time,No difficulty,540,0,320
20161009160616,52,Male,No answer,Has difficulty,400,0,0
20161009160617,62,Female,Full time,No difficulty,390,0,90
20161009160618,71,Male,No answer,Has difficulty,720,0,450
20161009160621,32,Female,No answer,No difficulty,680,0,265
20161009160625,73,Female,No answer,No difficulty,720,0,465
20161009160627,47,Male,Full time,No difficulty,475,0,220
20161009160628,20,Female,No answer,No difficulty,690,0,505
20161009160631,29,Female,Full time,No difficulty,535,0,240
20161009160635,44,Female,No answer,Has difficulty,850,0,420
20161009160636,47,Female,Full time,No difficulty,495,0,90
20161009160638,46,Male,No answer,No difficulty,570,0,390
20161009160644,69,Female,No answer,No difficulty,390,0,360
20161009160645,32,Male,Full time,No difficulty,480,0,180
20161009160649,43,Male,Full time,No difficulty,390,0,230
20161009160650,71,Female,Full time,No difficulty,650,0,360
20161009160653,51,Female,No answer,No difficulty,590,0,523
20161009160654,44,Male,Full time,No difficulty,300,0,235
20161009160660,51,Male,Part time,No difficulty,750,0,190
20161009160667,16,Female,No answer,No difficulty,495,0,180
20161009160669,85,Female,No answer,Has difficulty,640,0,385
20161009160676,60,Male,No answer,No difficulty,420,0,945
20161009160679,16,Female,No answer,No difficulty,550,0,232
20161009160682,57,Female,No answer,No difficulty,420,51,430
20161009160686,35,Female,Full time,No difficulty,732,0,150
20161009160687,45,Female,Full time,No difficulty,525,0,145
20161009160688,17,Male,No answer,No difficulty,600,0,690
20161009160689,51,Male,Part time,No difficulty,570,0,246
20161009160690,49,Female,Full time,No difficulty,450,0,130
20161009160697,75,Female,No answer,Has difficulty,510,0,485
20161009160700,22,Male,Full time,Has difficulty,900,0,220
20161009160702,50,Male,Full time,No difficulty,537,0,172
20161009160704,69,Female,No answer,No difficulty,540,0,263
20161009160705,15,Female,No answer,No difficulty,595,0,380
20161009160707,53,Male,Full time,No difficulty,510,0,210
20161009160735,56,Female,Full time,No difficulty,585,0,398
20161009160738,74,Male,No answer,No difficulty,630,0,580
20161009160740,66,Female,No answer,No difficulty,450,0,485
20161009160742,72,Male,No answer,No difficulty,510,0,315
20161009160743,28,Male,Full time,No difficulty,520,0,185
20161009160750,31,Female,Full time,No difficulty,540,0,265
20161009160753,27,Male,Full time,No difficulty,420,0,276
20161009160755,51,Male,Part time,No difficulty,465,0,150
20161009160756,36,Female,Part time,No difficulty,545,0,90
20161009160764,15,Female,No answer,No difficulty,585,0,35
20161009160772,54,Female,Part time,No difficulty,690,0,60
20161009160774,53,Male,Full time,No difficulty,475,0,645
20161009160779,26,Female,No answer,No difficulty,460,0,0
20161009160780,37,Female,Full time,No difficulty,489,0,350
20161009160781,55,Male,Full time,No difficulty,600,0,160
20161009160782,80,Female,No answer,Has difficulty,525,0,843
20161009160786,46,Female,Full time,No difficulty,575,0,60
20161009160788,73,Female,No answer,No difficulty,475,0,500
